,verse_text,label
529,謝謝店主，撲空真的很可惜（而且實在好熱），有空再去一次      11:15走到店前卻發現鎖著，還沒開店……   查過開店時間，沒說今天會休息……所以就先離開了，撲空。,3
530,不知道是不是在施工所以沒什麼人 天丼普普通通,3
531,口味很多、店員很有趣，但是章魚燒本體的味道卻不是很好，有人說是沒有煎到焦香，有人說是麵糊太濕... 我不知道是甚麼原因，但是真的不是很好吃，醬料還可以，章魚比較小塊，有點失望... 不過是港湖區幾乎唯一的章魚燒店，嘴饞的時候可能還是會去一下...,3
532,評價美食。   口味普通～ 。   湯的口感每個人喜歡不一樣，對我來說有點太鹹。地點在30巷弄內，康是美巷子走進去就看到囉,3
533,鵝肉不錯，但多人點菜比較划算。,4
534,110/5/2星期日11：30等到11：50只出3道菜，我問說可以點兩到菜就好嗎？只見夾菜人員拿空的便當盒排著順序，等陸續的菜要夾。問兩次也沒要回應。   後面的客人爺爺大聲的跟我說，還講兩次：對不起，這要排隊不是妳想說兩樣菜就好！   旁邊的客人奶奶爭論：為什麼不能只吃兩道菜？還要等後面幾道菜？   好吧…我餓了，下次也不會去。   還沒吃就爭論菜要等多久？？？   還要給一顆星？半顆都不到吧！,1
535,"溫馨佈置的場地，和友人相聚聊天感覺蠻舒適的，餐點也可口,是在附近石牌市場,想找一個聊天餐敍不錯的選擇  ",4
536,一間用最最上乘食材，卻只有一星級的師傅手藝   可惜了！！食材本身   要是:食材本身會說故事，一定拼命的叫！！！   我不要當鬼……………………N次。(明白的，就知在說誰！！ 畢竟拿錢手軟,2
537,普通，不難吃，有一點點乾，不覺得很好吃,3
538,烤網容易燒焦，服務人員也不勤勞換烤網。   服務人員也非常不負責任。   這樣品質不會讓人二訪。,1
539,跟之前信義路上的也差太多....便當115完全不值這個價位,1
540,糟糕透了，三個員工不知道在瞎忙什麼，做事的默契跟流程方法有問題。內用才沒幾桌，早早就已點餐，最晚進來的客人餐點都到了，連外帶排隊的也都清完了，跟你們反應餐點還沒到，當下竟然不是先瞭解狀況，隨口馬上反應要客人等，請問要等多久？難免會出差錯，是否應該跟顧客講聲抱歉，做服務業連最基本的禮節都沒有。   這是第二次來吃，比第一次感覺更差。基本的服務做不好，就算在怎麼好吃，也是大扣分。重點涼麵口味就很一般沒什麼特別。不曉得必比登推薦的理由是什麼？,1
541,湯頭是濃郁的味精湯，喝完整個超不舒服，味道香到跟泡麵一樣，化學拉麵,1
542,牛肉炒飯90，肉絲炒飯70   價錢一樣份量比別家小一號   第一次買，覺得CP值太低，味道還不錯就是,3
543,CP值太低了 餐點加服務費也大多要$400   重點吃不飽 味道也普普...很不推,1
544,還不錯，皮跟別家比個人覺得算薄，15/顆,4
545,剛到店正要刷實連聯制，   就被店員吼了一聲不用刷了沒有東西了   感覺極差，語氣可以好一些嗎,1
546,嗯，路過 覺得店名跟店面 都很特別   就買了杯 紅茶來喝喝…還滿好喝的   只是 這在我手指上 褪色的杯子   真的是 嚇壞我了   喝杯紅茶 變成綠手指了,2
547,中餐豐富健康，但是要留時間給老闆煮。,4
548,"在ubereat上面訂的 這個價位,外送用早餐店漢堡的包裝盒   東西來都是冷凍的 不可以馬上吃   一個小小的塔要兩百元   但是包裝質感完全沒有兩百元的價值 不曉得為什麼評價那麼高   感覺根本不用心   很後悔買 不會再點      吃了覺得檸檬塔有很濃的人工香料味      很雷 paul 還比較便宜好吃 包裝也沒這麼路邊攤 口味也不會這樣詭異      更新回覆：   老實說收到這樣的包裝看了我已經不想吃了 盒子上面還有一點一點的。   巧克力塔味道滿濃郁的,但除此之外就沒了   其他的吃一兩口我就不吃了。      以上發言只是我個人意見,自己在看了一遍覺得滿情緒化的,可是經過仔細思考,看法依舊沒變   口味這種事情見仁見智, 可能只是不合我胃口吧。      多給一顆星 謝謝妳回覆   也祝你平安順心～  ",1
549,路過試試看   整體份量 算勉強可以   女性胃口應該是吃的飽.....      體育系的男性可能要吃3個才會飽吧？      配菜有難吃的 苦瓜.....   列入黑名單店,3
550,大夜班的員工很親切招呼，餐點以個人口味來說蠻好吃的，麵包類還會幫忙加熱，在冬夜裡溫暖旅人的心,5
551,為了趕上班時間都是吃三明治   味道談不上多好   漢堡類似乎沒加洋蔥，可以考慮使用   不知道為何，飲料雖然有膠封，但提回辦公室一定會露出   這個真的很困擾,3
552,我建議各位朋友喝醉了再來... 高國華老師生日快樂！,3
553,湯裡面有螞蟻，反映後給我一碗新的，不是同一鍋湯嗎？   衛生要注意！,2
554,它可以乾淨寬敞。   乾淨的食物,4
555,麵條偏硬但能接受，湯頭濃郁好喝,4
556,女僕好可愛～但可能太忙不太會桌邊聊天喔！   食物不怎麼好吃，就是微波食品的味道   不過是個有趣的體驗喔,4
557,還好，濃湯好喝但把黑胡椒和湯一起煮導致不夠美觀、可以考慮下次黑胡椒另外加+生菜但是味道太重 整套吃起來壓過主餐，主餐變成沒什麼味道，服務部分不懂變通有待加強、環境還算舒適。,3
558,店員很親切，做錯了還願意重做一杯，覺得相當不錯！,5
559,東西蠻多的 然後也不是很貴，這次買的玩具狗狗很喜歡！,4
560,平價好喝的咖啡，店員親切，店貓友善,4
561,"咖啡沒有拉花有點可惜.....   肉桂卷也沒有加熱, 是像麵包的肉桂捲質感, 很像風乾的麵包, 如果沒有鮮奶油, 真的很乾澀．  ",2
562,湯頭淡、肉少、又貴   第一次吃到羊肉爐裡面居然沒有配菜   裡面只有少少幾塊肉、一堆當歸   雖有配菜都要自己購買   服務人員非常不專業！   問她有沒有兒童椅 居然說：我不知道@@（後來是有）想說第一天上班嗎？   點了不同的兩盤菜（A菜、水璉），結果上了兩盤A菜。跟他說另一盤是水璉，他重新炒一盤空心菜來@@真的是傻眼，算了與家人就這樣默默的吃了 不想再麻煩他！   老闆也不說聲抱歉 還解釋一堆藉口   感覺很不會做生意   菜感覺不對味、比快炒店難吃   環境衛生不好   上面還會滴水   唉～,1
563,"店員人很好, 也很客氣 但實在沒辦法給太高分...等了半小時+後來的客人先拿到餐點+水餃明顯煮太久皮爛掉了+水沒有瀝乾導致水餃軟軟的...  ",3
564,平價火鍋，主食類(飯、麵、冬粉)無限吃。,4
565,這價錢 但食材等級....cp值超低,1
566,味道尚可出餐速度有待加強，差點來不及看電影,2
567,點了泡菜鍋真的完全泡菜味道沒有，   餐點非常清淡沒有什麼味道…   不會到很難吃，但不會再回購,2
568,我們在點餐之後隔壁桌入座了另一組客人，點餐之後我們大概枯坐了15分鐘後，服務生同時上了兩桌的餐前麵包還有我們桌的前菜，看著隔壁桌悠閒享用麵包，我們只能在麵包跟前菜之間二擇一先吃，因爲前菜選的是海鮮類怕冷了影響風味，所以我們只能捨棄麵包直接吃前菜，不知道是不是服務生爲了上菜方便，也就完全不顧先到的客人的用菜順序。後來又來了另一對父子檔客人，直接在用菜的同時用手機看影片並且毫不避諱的播放出聲音，完全影響用菜氣氛也不見服務人員上前勸導。後來隔壁桌的客人先用餐完畢，聽到服務人員詢問是否需要把沒吃完的餐前麵包打包，並幫其打包外帶，因此在我們桌要離開時也要求外帶餐前麵包（畢竟我們的麵包跟前菜是一起上菜，幾乎是等於沒空吃)，結果服務人員（與隔壁桌是不同位）用非常不客氣的口吻表示：「我們的麵包吃不完是沒辦法打包的。」頓時讓我覺得尷尬不已，好像自己被訓斥了一般。後來回家後上網看了其他網友食記都表示最後外帶了菜前麵包，看了之後更是無法理解自己爲何遭受如此對待。這次用餐是爲了慶生，只能說這是很糟的生日，很糟的用餐經驗，兩人用餐結帳近6千元我相信在台北能找到很多值得這個價格的好餐廳。,1
569,星期六接近午餐時間，店內冷氣跟人潮開始熱絡，點了蜂蜜檸檬蘆薈，熱天冰涼甜酸好喝，特製拌麵很有家常味，環境輕鬆音樂好聽。,4
570,位子很舒服，給二顆星   其他零分,3
571,廣州炒麵   好吃 麵脆脆的 料很多 但份量有點少   乾炒牛河   很香好吃   蘿蔔糕   真的如大家所說第一名好吃 外酥內軟   蝦仁燒賣   料蠻實在吃起來還行   很多想嘗試的菜色 下次想點菜配飯,4
572,威士忌種類非常多，服務人員介紹的非常詳細專業，但價格稍高，要來的人要先考慮一下荷包承受力，目前疫情期間晚上只有日料，沒有薯條之類的小點,3
573,最道地&最有人情味的韓國料理   好吃、好玩、價格又合理   好想去韓國玩，   來到「西羅伐」瞬間偽出國      這是我第二次造訪   在得知張姐（老闆）是韓國人後，就隨口問問：「韓國人是怎麼喝酒的？」張姐淡定的說：「幾個人要喝？」結果！！！張姐瞬間擺出了一個「炸彈」的酒陣      現場瞬間驚呼聲、笑聲爆棚   讓請客的我相當有面子      「西羅伐」是一間把客人當家人的店，   是相當推薦的難得好店,5
574,我朋友說這是全台最好吃的涼麵，但我吃口感還好，醬少，麵少，但價錢可沒少哦,2
575,1.前面沒人等帶位等了5分鐘   2.帶位後還要在位置旁等清潔桌子   3.點餐前有問題要詢問等了10分鐘   4.請人加咖啡叫10次沒人理   5.環境非常的不清潔窗台旁有很多小蟲子屍體   6.餐廳內有許多蒼蠅,1
576,早午餐品項多，不僅吃得飽，而且也美味，推薦在地覓食的好所在。,5
577,店員態度極度差   真的不爽不要賣啦,1
578,每桌都問有沒有餐點到齊，不看訂單。那乾脆不要電子訂單啊，反正也不會看   雖然東西好吃，但店員態度很輕浮很扣分,3
579,上菜很快，桌邊服務很好，有來不及看名牌的戴眼鏡男店員幫忙撥天使紅蝦的殼，最後還有女店員小河幫忙烤麻糬～可惜飲料機不冰，啤酒有兩款沒有冰～,5
580,忘了拍菜單，最便宜蛋炒飯$50而已，C/P值很高   炒米粉屬沙茶口味，調味都很ok哦   如果改善一下裝潢門面、室內磁磚牆及明亮度，生意應該會好到爆。,4
581,一般的自助餐，似乎沒有少油或比較便宜，買便當有划算一點。,2
582,這麼貴的酸菜便當我覺得不行,1
583,以前是常光顧的老客戶，以後不會再來了⋯⋯   招牌的麻油炒牛心有腐敗味   用餐環境及餐具黏膩,1
584,鮪魚蛋餅不錯 厚片醬太少,4
585,里肌肉比火鍋肉片還薄，吐司比厚紙板還乾。老闆一直跟路人聊天，客人滿多的，動作也不會太慢。,3
586,地板不乾淨，不好吃，店員硬要說英文。,1
587,牛排的肉質算軟嫩，雞腿排份量很夠，以女生的一般食量一定夠飽，還有附湯，湯裡的牛肉也不錯吃，玉米有點酸，花椰菜還有造型，現在店家也有配套振興卷，可以以比較優惠的價格點套餐,4
588,店裡火鍋用料實在！用料不偷好吃！建議平日吃比較划算！餐後甜點很用心好吃，尤其咖啡更是好喝！總體而言CP值算不錯！,5
589,"餐點好吃,貓咪很可愛,而且很乖都會給摸,胖虎要看牠喜不喜歡給你摸  ",4
590,我期望的沙拉比我得到的實際沙拉。      基於一次訪問的一些評論   我今天有      1.他們有一個開放的廚房，每個客戶都可以看得到，但是總的來說，這是凌亂和凌亂的，導致人們擔心衛生問題。      2.他們在網站/菜單上做廣告的各種蔬菜比我實際得到的要多得多-非常失望。      3.沙拉隨附的雞蛋被手工切成一半。如果他們至少使用一把刀，看起來會更好。,1
591,"庶民度午晚餐的傳統簡食，便宜、豐盛食材,剛剛夠吃個半飽。  ",4
592,看星數本來以為不好吃，但因為戴牙套沒辦法吃硬的食物，只好硬著頭皮吃吃看…   沒想到原本不太喜歡吃粥品的我，卻意外覺得蠻好吃的，而且老闆的態度比想像中好，以後會常吃！,5
593,具有投影設備，空間寬闊，適合辦活動。   有沙發椅，朋友可來這裡聊是非、放鬆、看書都很適合。   如想要用電腦也有適合使用的桌椅高度，有插座可使用。   店員服務很好，人又美⋯哈哈,5
594,平價東西很多，調味相當好，也不用的排隊太久，臭豆腐很好吃，裡面很紮實。,5
595,下午臨時肚子餓找不到吃的，看很多人買就去吃吃看，提醒自己不要再來吃,2
596,叫外送的份量很少無言⋯⋯   高麗菜只有三片？？？？？,1
597,紅燒牛肉麵沒有牛肉…？不知道是不是老闆忘記放,1
598,鴨腸不脆、雞心有怪味，整理來說口味不算好吃。雖然價格便宜，老闆也很親切，但還是不會在回購！,1
599,令人耐人尋味又健康的餐點,5
600,週一 18:45到現場還沒開，google map營業時間是錯的,3
601,機器只能用百元鈔 換錢的地方卻設計在隊伍後方 排隊流程有待加強,3
602,"享受一家人的服務，在這裡看得到，台式炸雞飯喜歡咖哩的點咖哩炸雞飯最對味，咖哩為日式微甜，有飯附湯及贈小杯飲料(微清淡好喝),配菜待加強，通常為細絲高麗菜，與伴炸物同，現在偶改為細絲海帶，店靠小巨蛋1號出口小巷內，價格普通，來此享用餐食會有意外的驚喜，美味C/P值破表！  ",4
603,咖哩給的太少，我覺得不行，價位也很高，外面有其他更好的,2
604,"點了烤牛排，白酒蛤蜊麵，沙拉(火腿+乳酪)，南瓜湯，燉飯，瑪格麗特pizza   ，甜點和咖啡好吃，價格四人不超過六千，CP值頗高      2021.01   七個月之後,我們再來，但這次餐點，刻意跟上次不同，但卻未如上次饗宴      烏魚子蒜香義大利麵，烏魚子切片擺盤(而不是拌炒), 還是中式拌炒較好。      南瓜湯，上來時溫溫冷冷的，口感覺很膩，香甜沒呈現      特別點了一份當日特餐，上蓋(老饕)碳烤菲力，非常失望，肉體軟爛，外部碳烤的香脆，也沒出現，再來又是溫度不夠？！   反而，是旁邊的馬鈴薯泥，還比較好吃      但披薩，非常棒，火候恰當好處，薄皮香脆，鋪承的花枝，新鮮仍保持的脆度，讚      備註，將上次給5星，降為3星  ",4
605,小碗餛飩乾粄條$55 餛飩很小顆沒有存在感 份量吃不飽 店內動線很擁擠,2
606,我是舊址的老客人⋯ 以前去過幾次和在線上訂購月娘。以前的體驗是非常美好的所以這次特地訂製蛋糕和帶室友去慶生！      但這次我有點後悔帶朋友和室友去   推薦他們到我覺得很棒的店家結果雷到她們      預約了4人的位子但臉很臭的店員卻讓我們併桌和另外一群女生擠。整個座位很擠很不舒服⋯   明明平日沒什麼人和有其他桌位！（我們離開前都還有位子）      那位女店員不知道有什麼問題   跟她要蛋糕就問我們付錢了嗎   訂製款蛋糕都需要先匯款好嗎   (是不是不太了解店裡營運模式？)      後來送來訂製的蛋糕卻沒給碟子和叉子   我去跟她要又被翻了個大白眼 ️      等了一下才遞了一包紙盤和塑膠叉子      要離開前跟她要蛋糕的盒子想把吃剩的蛋糕打包帶走～ 又被翻了個大白眼冷冷的說「等一下！」      X！我招誰惹誰了？      但等了很～～～ 久   她都沒給我們盒子也沒把蛋糕拿去包      我們真的想離開了！   自己默默的拿著半個蛋糕去找另外一個比較高挑的女店員幫忙打包。      那個女店員很nice包好還跟我說因為剩下一半可能會倒要小心之類的！要不是有她可能會直接給1分！      當日消費：   我訂製了$1200的蛋糕（外表有點雷）   然後，我們各點一杯飲料   平均消費：每人/$450+      扣分原因：   1）   員工缺乏專業知識和服務態度   綠色短袖襯衫店員臉很臭、一直翻白眼   2）   旺萊蘋果 $120   很小一杯而且喝起來像是加了很多水的果汁！   差不多可以說是蘋果風味水吧？   幾乎完全沒鳳梨的味道   芭樂檸檬 $120   跟上面一樣！很小一杯、加了很多水的果汁   3）   座位擁擠、極度不舒服,3
607,便當還可以   炒麵份量十足   這佛心價格就是吃粗飽的   還沒中午12點已經有排隊人潮,3
608,我們是晚餐吃 998 的吃到飽，綜合生魚片蝦子很腥，握壽司醋飯乾又硬，生魚片鮭魚微腥，烤麻糬有藥味，完全對不起他的價格，用 飲料喝到飽騙了一堆五星,2
609,這是素食的好地方。選擇的人數不如該地區其他地方那麼大，但提供的是一些傳統的傳統素食台灣菜。不要指望驚訝於未知的風味，但是它全都很好吃，是我所知道的最便宜的素食地，這裡有大量的混合蔬菜拼盤，您可以以70NTD的價格吃米飯和湯。員工也很好，也很有趣，很高興地以“謝謝，小姐”（雖然我顯然是個男人）確認了我的訂單- 在大多數情況下會發現友好但不一定有趣的店主中有些罕見而無害的幽默其他地方,4
610,服務態度很好，肉還不錯，海鮮普通,4
611,雖然不會太辣或麻，但用餐環境很舒適，肉品表現普通，比較喜歡他漿類與丸子,4
612,黑米飯一小部份沒有熟透,2
613,只有便宜   羊肉很硬 冬粉跟豆皮都煮不爛   湯底味道差一點,2
614,比起很多店家賣的十錦麵好吃太多了~料多湯頭好又能吃飽,4
615,和牛吃起來比一般牛還難吃，就是有漂亮的油脂肉而已。。。。。。因為和牛想去的朋友大可不必了。其他東西就一般般啦，唯一亮點就是燒烤部份的牛肋條(?)因為有醃過，所以烤起來蠻好吃的,2
616,比較不方便買餐點，其它還好。,3
617,態度非常非常親切，湯頭比較清淡，鹽水雞價格合理,5
618,餐點多樣化，上餐迅速，蠻好吃的！,4
619,餐點好吃，但是調酒略為普通,4
620,價錢變貴，菜量也減少，服務則良好。,2
621,小豬窩拼盤   附一杯美式 要價$195   圖的咖啡不是美式 我選擇換其他種咖啡 可折抵50元   這份量跟一杯美式這樣要價195 嗯…   味道跟份量都令人不太滿意   咖啡味也沒有該有的香味      店內會有點油煙味 不是很舒服的味道   坐一坐感到很不舒服      有wifi可以用 有點慢就是了      我可以體諒做生意不容易   房租很貴 (這裏前一個店家也是做不下去才走的)   不過這品質…請加油,2
622,炒飯濕軟爛爛的   這是蒸飯吧？   排骨湯80元味道還可以   外帶不會給飲料   不會跟你講要自己拿   沒檢查就會吃虧   要小心,2
623,沒菜單   錢亂算 炒絲瓜沒蛤蜊 150   且很小一盤      這已經是受騙第二次了   第一次去時 老闆點菜用他的pad 點我看到是2600   吃完後有兩道菜還沒上   我們取消 結帳還是收2600   我要看明細 老闆態度不好   我是做東 也不方便跟老闆堅持   只好嘔氣付錢離開   反正老闆做生意很不誠實   沒菜單 隨便他喊假   覺得吃的很不值得 不開心,1
624,好吃好吃，不吃會後悔！！！   不喜歡芝麻粒的朋友，可以去嚐鮮看看喔！,5
625,點了藥膳雞腿煨湯、燒肉飯，湯頭味好，雞腿軟嫩，價錢實惠，值得推薦。,4
626,在大學附近的餐酒館   餐點品項很特別又美式炸物也有台式熱炒   出餐有點慢～   薯條很好吃   起司條有點炸過頭   啤酒還不錯喝   空間氣氛不錯～,4
627,點完餐點還要低銷一杯飲料真的太坑，漢堡排三明治不錯吃，咖喱果香太搶戲這樣700飲料是我覺得最不值得的地方不好喝一小杯還要180低消沒有飲料的話就是五星了,4
628,點了青椒肉絲炒飯+空青菜炒肉絲，很美味。下次一定再光顧。,5
629,用餐時間：2022.07.28   美味指數：⭐️⭐️⭐️⭐️   用餐氣氛：⭐️⭐️⭐️⭐️⭐️   服務態度：⭐️⭐️⭐️⭐️ ⭐      是否再訪：會      生牛肉河粉的湯底個人覺得口味有點淡，小菜類的青木瓜絲與豬肝出乎意料的美味好吃，生春捲餡料豐富也很實在，非常適合在炎熱夏天裡吃，點上一份保證能讓你吃飽，價格也很平實，下次有機會再來嚐嚐豬肉河粉，餐廳雖然不大，用餐座位也不是很多，也是可以看得出老闆很用心在佈置每個角落，乾淨衛生的用餐環境，老闆跟闆娘人都很親切,4
630,招牌鹹粿意外的還不錯吃！   蝦仁煎的蝦仁超大隻！   炸蚵仔沒腥味很大顆！   烤肉炒飯偏普通肉太甜～   還會想再來吃～,4
631,動作最慢的早餐店，態度最爛的員工，點了早點給了錢，等了快20分鍾還沒有做，乾脆不要了，免得吃了會折壽。如果我說的是假的，請提出告訴，事件是我本人，警察局就在基隆路2段，或可以至吳興派出所報案。,1
632,1.老闆娘好像怕我不點餐似的，我都還沒講完就一直提醒有低消   2.檸檬棒蛋糕超級乾   3.紅茶戚風蛋糕上面的爆米花炮著鮮奶油，一點都不脆，還很硬，蛋糕體沒有紅茶味....,1
633,"食物普通,服務態度有待加強！   通常進到店裡習慣洗手跟上個廁所！   沒想到從廁所出來，竟然被老闆娘質問為何可以用他們的廁所！“先生！我們廁所不外借！“   傻眼*100，付錢時拿1000元鈔票，還被白眼@@  ",1
634,"點了麻辣牛五花鍋, 結果完全沒有辣?   打電話去 叫我拿著外帶的再回去加辣?  ",2
635,今天去吃鍋貼，難吃！鍋貼應該是煎得脆脆熱熱才好吃，結果軟軟的不熱；排骨蘿蔔湯也是，怎麼是溫的？湯要熱的才夠味啊，好失望！   再次去吃，有進步，韭菜鍋貼還不錯吃；排骨湯雖仍是35元，但排骨變得好小好小，不知在吃甚麼，完全沒排骨味。,2
636,食物本身很好，但排長隊絕對不值得等待。,3
637,服務態度不好，等很久都沒有反應,2
638,若內用可以續飯、續醬，能理解它為何評價如此高。但我沒有以上需求，整體體驗覺得不優，歐姆蛋口感太扎實了，這不是歐姆蛋啊！然後在咖哩上放一堆甜甜的玉米粒和一塊蘋果也讓我看不懂，它們和咖哩的味道都不搭啊！,2
639,連國中生放課後都結伴來吃，真的不錯。,4
640,好普，點了好多可是每一樣都普通到不行，失望,3
641,"內用筷子湯匙髒髒的, 座位安排也很擠, 疫情中, 讓人擔心.   口音有越式但餐點口味很不越式, 可能老闆娘已經完全台化了.  ",1
642,口味不錯，炒麵、炒年糕不錯，但份量稍少一點。,4
643,動作超慢。等個滷味，前面沒超過五人也可以等超過半小時才做好。不值得去買。,1
644,吃挫冰，地瓜不知放了多久，有超過半數吃起來有酒味，跟店家反映之後換了一味料，但是店家並未撤料或換料，離開的時候還看到有人點了地瓜。,1
645,蘿蔔糕好吃，紅豆年糕未冷藏第二天小火煎了15分鐘還是硬的，最後靠微波1分鐘才變軟方能入口,3
646,東西吃了肚子不舒服。態度很高傲,1
647,裝潢、包材、小菜五顆星，主菜烤鴨腿1顆星，偏甜、皮乾、肉柴！開幕前真的很期待，開幕後挺失望的,3
648,生意蠻好的一間店 產品的品項非常多 我一開始以為是熱炒店，有點看不出來， 看起來炒類好像也是店裡專賣的，滿多人點炒飯類，紅燒跟一般的比較不同，吃起來比較像清燉加醬油，清燉的還可以滿爽口的，肉很多，但總體口味比較鹹   #口味因人而異，不能以此為標準，還是要感謝廚師的辛勞,3
649,三訪   90$ 鹹酥雞肉 少   50$ 花椰菜 六小小小朵   外送有附紙袋 我要自費買塑膠袋   老闆很用心，這幾次購買口味不錯      只是被每次被協助結帳點餐的人員心情好像都很差      Uber foodpada點餐有蓋子紙盒可方便拿取，外送包裝精緻。   外帶排隊就只有寬寬的紙杯放著鹹酥雞 只能再花錢買不環保的塑膠提袋。,4
650,正餐時間麻辣鴨血居然沒了.........,3
651,我第二次去了，真的很好吃,5
652,舒適的空間，店內人員很有親和力，菜很好吃，可以緩慢用餐聊天喝酒的好地方,5
653,我們14:00進場辦活動立刻聞到一股黴味這應該是地下室較潮溼的關係而且酒吧是晚上營業而我們因為要辦活動所以14:00就進場了空調設備應該要訂期清洗以免造成不良感覺,3
654,食物很不好吃，說是泰式不如說是台式加了點香料   等得也很久，說15分鐘其實等了快30分鐘   非常不推,1
655,好吃，老闆親切，座位不多，幾乎要排隊,4
656,炒米粉Q彈，肉燥鹹香，好吃！其他小菜也都不錯喔,4
657,只做熟客的生意，但是店員、老闆不會主動講，詢問後也沒正面回應，直接無視。,2
658,網路評價很高的一家日式拉麵，但我個人不覺得好吃，感覺網路評價言過其實。,2
659,我來是因為我的朋友艾米麗決定要孩子，她不能在沒有孩子玩耍的地方吃飯。他們有一個遊樂區。      也就是說，菜單經過精心組合，提供經典的美國/意大利菜餚，沒有任何“台灣風味洗滌”，也就是沒有過度甜味。你不需要一個孩子進去，所以不用擔心試圖想出一個孩子來吃他們的殺手比索烤奶酪，你可以一個人去。      遊樂區有 2 把沒有電池的玩具吉他。作為一個因兒童友好型住宿而吸引顧客的目的地，您必須配備電池...... 4 星。,4
660,親切自在   明亮寬敞   放鬆清爽,4
661,份量偏小，路過聞到很香，但味道就也還好。,2
662,油煙味蓋過食物的味道……很難形容!,1
663,價位不貴，但口味對我來說真的還好。   還是比較喜歡無名油飯。,3
664,"乾淨, 好吃的一個素菜餐廳, 會再光顧!  ",4
665,超讚的！！老闆會很熱心的推薦你適合的口味！   不常喝黑咖啡的我，竟然連喝了三口，覺得順口又好喝！期待新產品玫瑰奶茶,5
666,幾點營業請網路確實刊登清楚，第一次進去，小姐態度冷淡，說好11:30再過去，又說要12點⋯   幾點營業雖然一變再變，個人都可以理解，只是第一次去不知道大門是拉門式的開法，打開後只看到那位高尚的小姐站在門後用鄙視的眼神告知還未開始營業，也許今天您心情不好，只是，我只是一個消費者，妳輕鬆用不屑神情丟給我，可能別人會悶一整天只為了妳「一時情緒」⋯,1
667,外帶了牛肉炒飯   真的粒粒分明 牛肉軟嫩 好吃,5
668,這家餐廳總是擠滿人，所以請提前預訂。它與Mala Hot Pot屬於同一家公司，質量相似。他們有大量的冰淇淋，飲料（蘇打水，茶，咖啡），帶有新鮮水果和蔬菜的沙拉吧，當然還有大量可以訂購的肉。所有你可以在2小時內吃。,4
669,出餐速度神快，餐具還沒拿完就上餐了；口味就是外食一般口味；份量大，CP高,4
670,看評比來，菜色沒有想像的好，精力湯也是加很多水，紅蘿蔔居多,3
671,外送系統改開店時間還不把單取消掉讓人在那邊白等,1
672,櫃檯男員工沒有戴口罩！！！很不ok！   個人覺得菜太鹹！不合味口！,2
673,服務親切，但真的好淡 好像在喝水一樣…… 沒有柳橙香 只有葡萄柚澀味 ，   有詢問過半糖是否會酸，真的不會酸 但也太淡太澀不好喝……,3
674,認真的說……真的很好吃!   芋圓，地瓜圓，珍珠，花生煮得超好吃，   豆花綿密，仙草凍也好吃!   糖水甜度適中。   很推薦喔！   （這次加了紅豆~又忘記先拍照，   被我攪拌之後，畫面不美麗，   真是不好意思 ）,5
675,很有異國風味的餐館，雖然價位不低，但內容卻是在台灣很少吃到的口味，如：生菜沙拉裡有紅石榴跟綠葡萄（沙拉醬也不是常吃到的口味）、酥炸透抽圈的其中一個沾醬竟然是蜂蜜、鮮奶茶上面撒金盞花……   唯一的缺點是內用座位會聞到廚房油煙味，不喜歡的客人建議可選戶外座位，暖暖冬日下午坐在戶外位也是另一種不錯的選擇。   *特推鮮奶茶，真的不錯,4
676,"外帶兩份雞粒鹹魚炒飯份量很大,但怎麼炒得濕濕軟軟的,完全沒有鹹魚,忘了放？   燙地瓜葉兩份,結果其中1份內容物只有2口的份量？   炸春捲和酸菜豬肚湯口味不錯,但外帶一堆回家卻多樣ng被家人糗爆了,也許在店內吃可能比較好吧！  ",2
677,點了鹹酥雞丼飯，炸雞肉口感不錯可惜調味偏輕淡，裝潢氛圍不錯，價位偏高。,3
678,超大碗⋯真的超大 在這一代能有這樣價格漂亮 大碗又好吃的麻辣鴨血真的太爽了,5
679,好吃、辣椒夠辣，只是價格稍貴且衛生有待加強,3
680,東西普普，價格偏高，服務人員態度頗差,2
681,食料配置改到裡面之後體驗差滿多的，夾料不方便、燈光設計也被打亂，食物看起來都不好吃了，省了電費卻降低食慾，空間佈光也沒有配合調整，店內比以前不溫暖、沒精神，降低來店意願十分可惜。要調整可以，建議找專業的來，不要自己亂搞因小失大,2
682,東西好吃，優惠不少，實地買比uber 好,5
683,水餃還算不錯吃，不過包水餃的阿嬤一邊包水餃，一邊收錢，衛生可以再改善一些些,3
684,在長庚一餐$500（兩菜 一湯 飯 甜湯）   超級不值，貴又不好吃，住到月中後比較才發現品質差很多，如果長庚醫院裡有別的選項我一定不推薦，有種當盤子的感覺      這樣$500真的很失望！,2
685,疫情期間提供便當飯盒為主，菜單上也可點菜外帶8折，九宮格手做便當250元，菜色多樣化，附味噌湯與飲料，口味甚好，但兩天來吃了同樣9種菜餚，希望他們每星期能換幾格菜色，以免我吃膩,5
686,回鍋肉是特色   獅子頭也還不錯   湯也用心，以自助餐而言,4
