,verse_text,label
348,因為看評論而買，只能說我很不明白這評價怎麼了，吃得非常生氣，配菜非常難吃！白米飯黏在一起！咖哩連個馬鈴薯都沒有⋯⋯雞塊⋯那不是雞塊！！那只是市售很難吃的雞米花！根本覺得自己去買塊咖哩回來融一融再買袋鹽酥雞或自己氣炸雞塊！雷慘   很久沒有花錢花得這麼不值 100元絕對有更一堆更好的餐   店家用心料理 生意才會長久   靠評價 一次就可以把人嚇跑   以上評論很認真寫 絕無刻意毀謗,1
349,超鹹，衛生環境很差，吃了拉肚子。,1
350,老闆開店辛苦，兩顆星給老闆，   買了三個便當一個乾麵！   只能說史上難吃的便當！   雞腿還有血，排骨都是粉，蝦捲正常！   乾麵不配叫乾麵，太奇妙的口味   三個便當跟乾麵，大家硬吃也吃不完！      便當配菜是豆棗跟壽司旁邊會附上的薑片！   大陸妹少許小黃瓜麵粉很厚的煎？豆腐！      薑片跟豆棗，清粥小菜可以接受！   但瑞凡我買的是便當   太衝擊了⋯⋯我無法用言語形容！   飯也軟爛不新鮮！   過了一晚我還餘悸猶存！      老闆開店真的不容易，很辛苦！   但這些—真的不適合賣給客人啊！,1
351,沒有辦法電話預約喔~老闆忙不過來,3
352,溫馨、舒適的咖啡店，店面是傳統公寓的一樓，有個悠閒的小陽台，像是小時候去朋友家的感覺      店內插座頗多，無時間限制，可以久坐,4
353,這間的鹹酥雞是目前吃過最好吃的，無人能敵,5
354,晚餐完全不推薦，一星評論都是真的！,1
355,火龍果翡翠口感真是特別啊   我從沒喝過這種口感,4
356,我的白醬燉飯居然裡面加了葡萄乾，我完全不能接受阿，雖然真的不錯，但加了葡萄乾就不行了，份量也…………,2
357,麵條Ｑ彈扎實   但湯頭口味普通   ＣＰ值普普,3
358,"Menu上寫「威士忌 $250/杯」我跟朋友都各點了一杯   上酒後, 正準備要喝第一口, 發現酒裡有「德國小蟑螂」   請店員幫我換, 但沒道歉, 只是很冷靜的收走又重新換上一杯 (假裝沒事)   最後結帳的時候, 他說我們這桌是「900元」 我跟朋友都愣住, 他才解釋「你們選的那支威士忌是$450/杯」(與menu價格不符, 卻又沒事前先告知...)   這家店的服務流程、態度、衛生環境都有相當大的問題,   但因為實在離家太近, 環境也算舒服, 故給一顆星 當作獎勵。  ",1
359,衛生環境比較不好，湯頭不錯，小菜好吃，辣椒醬如果有新鮮辣椒就更好了。,3
360,在大學附近的餐酒館   餐點品項很特別又美式炸物也有台式熱炒   出餐有點慢～   薯條很好吃   起司條有點炸過頭   啤酒還不錯喝   空間氣氛不錯～,4
361,烹調味道比較淡，像我一般重口味的會覺得味道不夠。,2
362,看不出便當有值這麼高貴的價錢,2
363,服務很好，但用餐環境很封閉，空調很差,3
364,算好吃可惜價位不親民份量偏少⋯⋯,3
365,漢堡料足好吃，雞翅很道地,4
366,招牌河粉，河粉好吃，但菇類是酸的。   咖哩飯，醬汁好吃，但豆乾是酸的。   有點可惜。,3
367,雞排咬下去有硬塊，像是裡面沒有解凍完全，因為現炸等很久吃到這樣雞排很失望,1
368,不太理解拿鐵微冰少那一大截是甚麼意思(旁邊那杯是去冰)   叫外送 確定有勾需要吸管餐具   店家完全沒附上   吸管跟餐具都沒有   絕對列入黑名單,1
369,來公館必吃口袋名單，大推,5
370,偏貴 但食物、品質、衛生都不錯 還是值得推薦   之前有次去有個較年長的女店員態度不是很好   (有聽她和其他客人說她以前在其他地方的蘋果工作)   除了那位店員以外 遇到其他的店員都很正常,3
371,價樸實料實在，附近素食者的好去處。,4
372,好吃份量足，但是動作有夠慢，11:56外帶點餐3碗炒麵加清湯，20分鐘出不來，比我晚到內用的客人都要吃完,3
373,乳製品好喝~我愛芋頭類跟白玉珍珠,4
374,調味清爽但不會沒味道 醬汁滿好吃的 水煮蛋稍微不要太熟會更好,4
375,鮭魚雙蛋親子丼的鮭魚幾乎沒有肉都是肥油，從來沒吃過日式料理的丼飯裡面加一堆青菜。      不推,1
376,"點了烤牛排，白酒蛤蜊麵，沙拉(火腿+乳酪)，南瓜湯，燉飯，瑪格麗特pizza   ，甜點和咖啡好吃，價格四人不超過六千，CP值頗高      2021.01   七個月之後,我們再來，但這次餐點，刻意跟上次不同，但卻未如上次饗宴      烏魚子蒜香義大利麵，烏魚子切片擺盤(而不是拌炒), 還是中式拌炒較好。      南瓜湯，上來時溫溫冷冷的，口感覺很膩，香甜沒呈現      特別點了一份當日特餐，上蓋(老饕)碳烤菲力，非常失望，肉體軟爛，外部碳烤的香脆，也沒出現，再來又是溫度不夠？！   反而，是旁邊的馬鈴薯泥，還比較好吃      但披薩，非常棒，火候恰當好處，薄皮香脆，鋪承的花枝，新鮮仍保持的脆度，讚      備註，將上次給5星，降為3星  ",3
377,第一次遇到6位以上的話就直接不收客的。那萬一有二組4位、3位的話是不是就能接呢！？感覺一間餐廳這種的收客模式真的令人感到非常新奇,2
378,一入店，店員就會打招呼，感覺就是親切！（有些店家，也不知道他們是有沒有看到顧客... ）出餐動作快 已出的餐，店員會在明細單上做記號，這是個很聰明的教育訓練！餐點之中（可朗芙）比較吸引我的目光，原來可朗芙是可頌+鬆餅的新產品，沒吃過的消費者倒是可以試試看 店內環境乾淨，還有提供廁所（有的早餐店沒有廁所可用，對於內急的人來說就真的超不方便...）所有的餐具和餐巾紙都是自助式的，減去店員多餘的碰觸和麻煩！算是乾淨的做法 該店還有提供手機app可以累積會員點數，每逢週三、週五美式咖啡☕️、拿鐵☕️都有折扣，實屬消費者的小確幸,4
379,Pizza 味道普普，湯也普普，沒有特別之處，店裡有兩桌家長帶小孩寫功課，像是家庭餐廳的氛圍。,3
380,服務人員態度不佳，結帳的感覺非常不好   甜點以這個價位來說還ok，但不要跟LM相比會些許落差,2
381,餐飲部份還好⋯服務普通沒有很好。,2
382,空間寬敞舒適，但咖啡不合口味,3
383,配菜很好，但蟹鍋太貴了。我想說鎮上有很多更好的選擇。,2
384,好讚 好愛 天使雞排好好吃 每週必吃   啊打到一半地震好大,5
385,薑汁燒肉配白飯很好吃   但是同鴨胸飯或是五花叉燒不知道是不是失誤   一開始就發現飯下面有醬汁，拌到白飯都有上色了最底部還是有一堆醬過飽和，導致吃起來除了醬油味完全嚐不出其他味道   只能把碗拿斜的免得飯泡在醬汁裡吃，真的太太太太鹹,3
386,一顆星都不想給的說不出話來...！牛肉整盤上桌嚇到我！冰到乾裂粗糙...！設計吧檯，卻沒服務加湯？要自個下桌去醬料區提湯壺，說到醬料區也傻眼！青蔥末是冷藏好幾天重複使用嗎！副餐的白飯！很怕吃一口踩一次地雷（有乾硬的米），是給白飯吹冷氣嗎？我真的沒吃過這麼不專業的200元刷刷鍋...！真的有一次沒下次的懊惱！,1
387,空間寬敞   環境和服務態度還能接受   但排骨竟然薄的跟火鍋肉片一樣   跟內用的湯匙厚度差不多   CP值超低   這個價位可以有更多更好的選擇,1
388,這次一如往常點完餐到自助櫃臺裝辣椒醬，看到辣椒甕裡面紅紅一圈的東西，以為是辣椒切邊圍成一個圈型，就這樣夾了起來。   當準備配上肉燥飯時，用筷子夾了一下，沒想到竟然有彈性！原來是像皮筋！一條紅色的像皮筋就這樣在辣椒甕裡面泡著⋯不就還好沒吃下去⋯   當下拿給店員，只說聲不好意思，不知道在忙還是怎樣，後續好像也沒處理那甕辣椒⋯   提醒有去用餐的人，要多注意⋯,1
389,和牛吃起來比一般牛還難吃，就是有漂亮的油脂肉而已。。。。。。因為和牛想去的朋友大可不必了。其他東西就一般般啦，唯一亮點就是燒烤部份的牛肋條(?)因為有醃過，所以烤起來蠻好吃的,3
390,"還回家重新加熱皮不酥,有點硬,肉餡偏瘦,蔥少,没有香氣  ",2
391,不是寫10.關門嗎 ？？？？   為什麼9.鐵門就拉下來了？？？,2
392,親切自在   明亮寬敞   放鬆清爽,4
393,用餐時間還沒結束，就催促我們離開，吃的很有壓力,1
394,"在ubereat上面訂的 這個價位,外送用早餐店漢堡的包裝盒   東西來都是冷凍的 不可以馬上吃   一個小小的塔要兩百元   但是包裝質感完全沒有兩百元的價值 不曉得為什麼評價那麼高   感覺根本不用心   很後悔買 不會再點      吃了覺得檸檬塔有很濃的人工香料味      很雷 paul 還比較便宜好吃 包裝也沒這麼路邊攤 口味也不會這樣詭異      更新回覆：   老實說收到這樣的包裝看了我已經不想吃了 盒子上面還有一點一點的。   巧克力塔味道滿濃郁的,但除此之外就沒了   其他的吃一兩口我就不吃了。      以上發言只是我個人意見,自己在看了一遍覺得滿情緒化的,可是經過仔細思考,看法依舊沒變   口味這種事情見仁見智, 可能只是不合我胃口吧。      多給一顆星 謝謝妳回覆   也祝你平安順心～  ",1
395,高麗菜的菜梗佔了大部分   外面招牌的價格也僅供參考   跟菜單上都不一樣   點蔥爆牛肉有七成都不是牛肉   對一個人的客人也比較沒什麼熱情,2
396,約晚上8點前去用餐，   點了照燒雞腿丼飯套餐，   丼飯醬汁甜甜鹹鹹的口味蠻重的，   吃到一半才想到好像沒有上味噌湯，   結帳時再看一次菜單，   確認自己沒記錯，   大概店員晚上忙著收拾、打掃忘了吧，   不太適合加班後來呢。,2
397,喜歡他不馬虎的重口味，可以吃很多碗白飯,4
398,很好吃，尤其豆皮是屬生豆皮,5
399,服務人員態度差！請上菜忘了不說，還說是我們太慢說！稀飯放置一旁超過10分鐘才上桌、東西弄倒、醬油濺一身，這樣的服務精神，讓好吃的菜都變得難以下嚥，一直以來都很喜歡去吃，但經過這次經驗，我想我不會再到欣葉消費了！      The worst service ever in my life!!!!!!!!!!!!,1
400,言過其實的餐廳，不地道菜品不值得再去。還價高量少。,1
