,verse_text,label
526,烤飯糰 肉串不錯 其餘普普,3
527,很安靜，有餐廳，月子中心，寬敞舒適，環境很好，貓空逛玩可來此休息聊天,5
528,就跟其他評論講的差不多，CP值很差份量很少,1
529,參加朋友週歲趴，佈置蠻可愛也很有整體性！   但甜點或鹹食口味不太符合個人期待，回家腸胃也不太舒服   感覺店家只有租借場地還有佈置，應該是沒有主持人，因為只在抓周時候有個流程和說些祝福話，這樣體驗實在有點可惜和失望⋯,2
530,蛋餅沒有網友說的如此酥脆，至於飯團朋友說還不錯,3
531,服務很親切，炒飯好吃，配料可以和老闆討論菜單上沒有的搭配。,5
532,交通方便，價格不貴，還不錯,4
533,以前想要一點無負擔的晚餐就會來這兒。      現在碗裡沒有滷蛋、地瓜也很小一塊、小卷也不是一隻（因為我根本沒吃到小卷的腳）多一顆司目魚丸，小卷上有黑黑的不明物 湯頭也沒有這麼鮮甜了。      這些改變都讓我覺得蠻可惜的。,2
534,座位很多，空間很舒服，很適合聚餐聊天,5
535,女僕好可愛～但可能太忙不太會桌邊聊天喔！   食物不怎麼好吃，就是微波食品的味道   不過是個有趣的體驗喔,4
536,很有氣氛的地方 適合來這過個優先下午,5
537,用餐環境很不錯，適合與兩三位朋友聚餐，餐點價位也十分漂亮，份量很足，前菜的湯品與麵包很美味，但就主餐的義大利麵口味略重，且裝潢有點舊，只要有人走過木製架高地板，地面就會震動，有點影響用餐心情。,4
538,好吃的素食，老闆也很用心,5
539,香甜可口，創意十足，本產多元,4
540,真的就只是平價，但麵真的很不好吃，海鮮蒜炒的蝦腥味很重，爆漿餐包也不是每個都爆漿，還在麵裡吃到奇怪的物質，刮到嘴巴，總之不會再來了,1
541,真的！從他媽媽開始營業到他兒子接手，一路吃，地瓜球跟價錢臺北市沒得比，臭豆腐很普通，最推地瓜球,4
542,東西大概三星，但回去腸胃真的不太舒服減一星。,2
543,東西不太貴   2個人1千塊可以吃很飽,4
544,半筋半肉牛肉麵內牛肉蠻多快的，牛筋的部份滷的夠軟爛，醬料＆酸菜可自取。   涼拌小黃瓜夠入味，也夠脆，好吃。   缺點是內用方式很複雜，第一次去要先問清楚。（人多時必需先在最右邊排隊等座位，有位置後再點餐去結帳，但是如果要另外切小菜又必須再另外排隊...）,4
545,湯頭不錯，麵條Q彈，但再訪時，麵條微硬，沒有煮透，蛋雖然很大顆，但吃起來味道沒有很優，用餐環境也普普，價格偏貴，整體份量沒有很多,3
546,櫃檯服務態度非常差，食物很普通而且偏貴。排骨拍得非常扁，很好奇到底成本多少，要嘗試的人，要有心理準備。,1
547,菜色尚可   服務極差，請服務生上菜慢一點居然回「我們上菜已經很慢了」，2分鐘後送下一道菜還說「我們上菜很慢喔」，看不懂怎麼做服務的,1
548,店內有週年慶活動，所有便當都便宜10塊，以65塊的現炸雞排飯來說還不錯吃，店裡面有免費的湯和冬瓜茶，加飯也免費，cp值挺高的。,4
549,食物可口，唯桌邊收餐服務感受不佳。,3
550,飯類價格略高 環境不太乾淨,2
551,哈常常在大小聲，東西一般般啦,2
552,CP值很低！地方很小、東西很貴！ 甜點的口味卻很一般！,1
553,紅燒牛肉麵沒有牛肉…？不知道是不是老闆忘記放,2
554,好吃，他的蛋餅跟卡啦雞腿堡都很美味。,5
555,"餐點好吃,貓咪很可愛,而且很乖都會給摸,胖虎要看牠喜不喜歡給你摸  ",5
556,老闆夫妻人和藹，東西也便宜好吃,4
557,份量變少，口氣態度有點不好.....,2
558,雞滷飯大推   每個餐點都是銅板價   同時也顧好品質，讚,5
559,用你訂預先點了餐但拿到餐點回家才發現餐點已經冷掉了☹️,2
560,老闆很客氣，味道不錯料多,5
561,印象中，香味誘人的手扒雞，就是要熱熱的吃，既軟嫩又多汁，但是冷掉之後，似乎令人敬謝不敏。   而德惠街上的甘味雞，就是要你直接吃冷的！吃冷的？！實在令人匪夷所思，兼猶豫不決，讓人不禁要問，不用加熱？是的，不用加熱！大多數人都不相信有這麼神奇，只有吃過的人才能領會箇中的奧妙。          印像中，香味誘人的手扒雞，就是要熱熱的吃，既軟嫩又多汁，但是冷掉之後，似乎令人敬謝不敏。   而德惠街上的甘味雞，就是要你直接吃冷的！吃冷的？ ！實在令人匪夷所思，兼猶豫不決，讓人不禁要問，不用加熱？是的，不用加熱！大多數人都不相信有這麼神奇，只有吃過的人才能領會箇中的奧妙。,1
562,"現在肉羹偷斤減兩一碗裡兩條完整,小肉未及魚江加起來三條多一点,店家不老實請大家拒吃          現在肉羹偷斤減兩一碗裡兩條完整,小肉未及魚江加起來三條多一點,店家不老實請大家拒吃  ",1
563,烤雞味道不錯也滿鮮嫩多汁的   但就是那個速度跟時間真的傻眼   前一天預定 結果還是晚一個小時才上菜   店內也沒坐滿   味道都沒問題但就是上菜速度真的不行   要吃的建議要抓一下時間,3
564,這次點的是高麗菜豬排蛋餅   原本預期豬排是厚厚的那種豬排   但是這邊的豬排是薄片的~   整體吃起來還不錯吃      但蛋餅並沒有整個包覆餡料   餡料遍落在外部，吃起來有點費力   最後還需要還要收拾許多配料，實在是有點難過 可能我本人要調整一下吃食物的心境      另外，這邊的蛋餅系列不是脆皮的~ 偏好脆皮的朋友可能這邊不是你的選項喔~      三角形三明治部分，雖然感覺看起來很好吃，但表現普通 ~,3
565,座位不擁擠，蠻舒適的。適合和朋友小聚用餐！,4
566,傳統老店，好喝的果汁，好喝的綠豆冰沙，讚！,5
567,晚餐時段跟婆婆經過進來吃，覺得超好吃耶！我們點了麻油豬肝、腰子、麻油麵線跟麻油飯，腰子跟豬肝都超級嫩原本想說連鎖店可能口味一般，沒想到這麼好吃！婆婆也覺得十分驚艷，店家服務態度也不錯老闆十分親切,5
568,"口味口感都很雷,花椰菜冷凍就算了,還爛爛的有一股味道@@  ",1
569,綠豆沙7分糖，喝起來根本無糖   紅茶歐蕾點四杯半糖，結果一杯直接做成無糖      製作品質堪憂的店家,1
570,店員態度不好，客人還在用餐，不應該清掃樓梯，坐在一樓樓梯旁，灰塵都飛起來，相當不舒服,1
571,"老闆在餐飲界資歷豐富,對食材的品質和衛生要求極高  ",5
572,價格過高的菜單和啤酒。奶酪棒和酸奶油太可怕了。搖擺不定的桌子和煩人的顧客。工作人員必須關注數量和 Covid-19 限制。黑暗的氛圍。,1
573,芝麻糊豆花口味不錯，只是當天煮的芝麻糊有點太甜，價格稍稍貴一點，不過環境還蠻不錯的!,3
574,用餐地方很乾淨   擔仔麵也很好吃   還有一個蝦仁蠻有趣的   正中午人潮會比較多   要稍微等候一下   油豆腐一塊15塊,5
575,就很好吃，會回購的雞排就是好雞排,5
576,威士忌種類非常多，服務人員介紹的非常詳細專業，但價格稍高，要來的人要先考慮一下荷包承受力，目前疫情期間晚上只有日料，沒有薯條之類的小點,4
577,連國中生放課後都結伴來吃，真的不錯。,4
578,態度非常非常親切，湯頭比較清淡，鹽水雞價格合理,4
579,嗯，路過 覺得店名跟店面 都很特別   就買了杯 紅茶來喝喝…還滿好喝的   只是 這在我手指上 褪色的杯子   真的是 嚇壞我了   喝杯紅茶 變成綠手指了,3
580,食物很不好吃，說是泰式不如說是台式加了點香料   等得也很久，說15分鐘其實等了快30分鐘   非常不推,1
581,100%巧克力片$285（好小一片），100%無糖可可$115（喝過最好喝），ubereats外送很快，包裝不錯，適合送禮,4
582,用ubereats點的，到餐速度滿地快的，榛心可可歐蕾還不錯，但冷萃咖啡的味道苦味滿重的，最近剛開幕優惠蠻多的。,3
583,東西便宜 可是不好吃 女服務店員態度不好,2
584,米飯很香 上菜速度快 蝦醬味道稍嫌不夠,4
585,餐點用料實在且價格相當划算，想輕鬆解決一餐的好選擇。,4
586,到天母買東西，臨時發現這間咖啡，外帶了一杯12oz的冰拿鐵，味道濃郁滑順好喝，很少喝到覺得好喝的冰拿鐵，通常會被冰塊沖淡了口感，但放了一會兒口感一樣好，推!,5
587,我吃了烤肉便當外賣   肉的脂肪的甜味非常可口。   湯最好配上蘿蔔的甜味。,5
588,用foodpanda 訂，35分鐘延到1小時以上都沒來，顯示還在製作，客服聯繫三次，每次都說還在做，App時間不停延後，感覺很差，若無法接單就不要開服務，不然直接表示90分鐘，最後因為客服也無法保證時間取消訂單，我還是得出門買早餐。氣死,1
589,餐點不錯吃，店內氣氛佳，咖啡有咖啡卡，可以更瞭解喝的咖啡是什麼風味。,4
590,大夜班的員工很親切招呼，餐點以個人口味來說蠻好吃的，麵包類還會幫忙加熱，在冬夜裡溫暖旅人的心,4
591,日式丼飯，蛋包飯，咖哩飯，味道不錯，價格偏高，附味噌湯和紅茶,3
592,麵線還可以，待客之道有待改進,2
593,乾麵是好吃的油麵，小吃也很經濟實惠，肉羹湯不錯喝,4
594,"在附近上班，第一次嘗試特餐100。價格中規中矩但份量和其他路邊餐盒比起稍嫌不足。尤其沒有綠色蔬菜、用簡單原型食物(水煮紅蘿蔔, 豆芽菜)無做任何搭配加少許調味實為單調。會比較讓人感覺全以成本考量。   肉質烹調可圈可點但一樣份量較少。   吃完一小時半開始餓的午餐…  ",2
595,攪和攪和的豆皮豆乾，經過店家特調調味還不錯，但我牛鍵就沒那麼好吃，可惜了。   蔥油拌麵就正常。,3
596,涼麵口感說不出的怪，小菜沒有很新鮮,2
597,出飲料速度慢沒關係，報的時間落差很大，講了，互相推不是我講的,2
598,店員是外籍員工（聽口音是大陸），沒有歧視大陸人的意思。只是這家店是我遇過無法客製化的店家，其他我去過的不論是私人或連鎖早餐店，只要餐點中不想要加蛋或肉，是可以減價5-20元（蛋價5元，肉類看店家算法）。今天中午十二點多去消費，拿了餐單本想點九層塔蛋餅，因為店家是九層塔豬柳50元，我不想加豬柳，只想要九層塔的蛋餅，問店家可以減多少？櫃檯服務的外籍員工回答我就是50元沒得減！還有加點了鱈魚堡沒加蛋55，其實沒加蛋可以減價5元的。其他店家都能減，就只有這家店特別奇怪，餐單上有些餐點特別註明某些漢堡要另外加蛋要再+10元。可是我的鱈魚堡是本來就含蛋的，這樣說還是店家佔了便宜，雖然只是是5元，但是給我感覺很糟糕。還有海鮮濃湯名不符實，其實是玉米濃湯而已（也不好喝，雖然成本反映在物價，但餐名別誤導用餐的客人），小小一碗就要35元，我家這邊40元是大杯奶茶的量。雖然外籍服務人員送餐服務還可以，不過不知道是他們和台灣中文上交流有問題？還是不明白我表達的意思，雖然餐點還不錯，但之後不會想要再去消費，因為我家這邊美芝城還比它便宜又好吃，重點是可以客製化，出餐速度又快（五分鐘以內可取餐），要上門用餐的人注意我說明的。,1
599,19：26買了兩杯紅烏鮮乳加珍珠   珍珠硬的跟什麼石頭一樣,1
600,"從一間小小不大的專賣豬肝湯和乾拌麵的小店，一直改善到目前乾淨清爽的餐廳型麵店，可以看出經營者的用心，牆壁上貼了以""職人”自許的精神，四十多年來不變的口味，令人可以一再光顧;拌麵的嚼勁，豬肝的粉嫩都讓人回味，目前仁愛醫院後面巷子的創始店改名仁愛店，國泰醫院旁的分店名叫國泰店，如果有人想嚐嚐古早味的豬肝湯不妨前往品嚐一下。  ",4
601,週五下午四點到店 結果看起來像是才剛開始準備營業   老闆說要等15分鐘哦，我是唯一一位客人，但我等了25分鐘...   香蕉煎餅很好吃！   但泰奶個人不喜歡 喝起來像是粉泡的   不是沖茶葉+乳水的那種,3
602,米其林參考就好！   附近的（刈包吉）好吃百倍！   源芳刈包的頭家阿義師，就是旁邊的阿義滷肉飯的老頭家！,2
603,這間的鹹酥雞是目前吃過最好吃的，無人能敵,5
604,張學良的房間只能從外看，入園要200元門票，可換一次泡腳卷,3
605,好吃！   肉好大塊   麵好Q彈   吃得很飽   這CP值頗高的,5
606,調味清爽但不會沒味道 醬汁滿好吃的 水煮蛋稍微不要太熟會更好,4
607,決定點了他們家的招牌鮮奶紅茶少冰加黑糖粉圓，真的沒有讓我失望，甜度剛好黑糖味濃郁粉圓軟硬剛好才50元cp值超高！！！,5
608,久違愉快滿分的夜晚，絕對再訪，絕對推薦！,5
609,花生嫩蛋吐司花生醬很濃！   薯餅很酥脆,5
610,吃完後再來看看評價，覺得沒有評價那麼神。   菜超冰，比冰塊水還冰。   肉質很有嚼勁，嚼到我以為這是牛肉。   飯的口感也很微妙，一瞬間我覺得我在吃薏仁而不是吃飯。   調味……也沒有記憶性，不甜也不鹹，吃完就過去了。   吃完後有種悵然若失之感，我為什麼會花170元吃這碗飯呢……？,1
611,剛到店正要刷實連聯制，   就被店員吼了一聲不用刷了沒有東西了   感覺極差，語氣可以好一些嗎,1
612,在陽明醫院，石頭公旁的素食店,3
613,還有好吃的年菜“紅燒蹄膀”預定有優惠呦!,4
614,口味好吃，但實在太油了…   吃半口菜卻滿口油，不健康,2
615,烹調味道比較淡，像我一般重口味的會覺得味道不夠。,2
616,優質的農產品，自產自銷，董事長真誠熱心，董娘美麗多才多藝，餐飲是極俱當地特色，環境優雅，適合全家，公司行號聚餐泡茶的好地方。,5
617,老闆很親切喔！   用餐環境也乾淨，料理也不錯！   值得推薦   哇...........   佛跳牆，佛跳牆，真的佛跳牆了啦！   好吃沒話說了！大推..大推......,5
618,鵝肉價高口感不優   鵝肝偏硬口感不優,2
619,有微微的薑調味 但是肉質很棒 湯汁滿滿,5
620,無限供應不錯   但味道好淡 不好吃。不會再來,1
621,菜單有v選洋蔥結果沒有加，其實我為了軟骨來的，但是沒有。   鹹酥雞份量很少，跟從前真的無法比 豬血糕也沒有醬，也沒有蒜頭，選擇性也少,2
622,交通方便，環境清幽，服務佳！,4
623,經濟實惠 ，麵食加酸菜白肉鍋 ，吃得過癮 ，還有 ，老派服務 ，周到極了,5
624,空間寬敞舒適，但咖啡不合口味,3
625,不懂為什麼晚上9:54分去，店員告知我他們已經打烊⋯雖然離真正打烊時間只剩6分鐘，但明明就是10.才關門 為什麼不能接客？？ 我就這樣白跑一趟 有點失望，自己也是做飲料店的 都沒看過這種行為發生⋯,2
626,今天點了6份的小牛鍋，肉質跟之前相比太慘烈。 其中一盤因為上面有頭髮，所以換了新的，結果肉質又跟之前的一樣好。 明顯品質控管有問題，請加油,2
627,味道不錯 只是不夠麻 大張桌子在疫情下不很合適,3
628,非常爛，除了製造噪音外沒有任何優點,1
629,具有台灣魂的料理，將很多熟悉的味道以法式的手法呈現，讓法式料理更有溫度，更易親近，再加上老闆搭配得宜的酒款，讓食物風味大大提升，是十分滿意的用餐經驗,5
630,料理好吃服務態度非常好,5
631,建議打電話點餐   過10幾分鐘再去取餐   不然人多的時候會等到懷疑人生,3
632,咖啡OK但太貴，雞蛋糕好吃但也是偏貴，店員很親切，但之後應該不會再訪，CP值真的不高，我覺得相同價格可以有更好的選擇,2
633,豬腿飯還不錯，不會太油膩，但綜合四神湯比較普通，且完全不熱，只有溫溫的,3
634,食材新鮮，料理調味手法美味，但衛生細節須再加強。餐盤上發現頭髮，反應後有立即處理換更換，後續又發生湯品中的手工丸料理完仍有保鮮膜包覆，反應後，僅針對手工丸處理，換一顆新的重新料理，但煮丸子的牛尾湯並未更換，保鮮膜在湯裡煮了這麼久，感覺喝到了塑化劑...   店家看到了評論才想要處理跟補償，當天結帳不也是一樣收我5500嗎？所以客戶不反應就當沒事了嗎？要我再給店家一次機會，要我再花一次錢過去消費，感到無言，真的滿會做生意的....,2
635,百香橙四季70塊稀到像在喝水,1
636,放任uber外送員任意插隊，現場排隊等待的客人有兩組，外送員插隊喊單，店員忽略現場客人，還先把飲品給她。外送員沒禮貌，店員應變處理差勁。,2
637,叫外送的份量很少無言⋯⋯   高麗菜只有三片？？？？？,1
638,用餐幾次這家真的是去過的瓦城集團餐廳服務最爛的，因為就近，即使之前覺得服務差，也還是偶爾會光顧，但真的是夠了，以後再也不去。服務人員不夠專業，需要什麼常常都要自己去找人，有次只有我們一桌客人也一樣；另一次加點飯講了第三次才來；內用又另點了外帶，外帶的餐點竟然也加一成服務費？別家會分開算，然後外帶的餐點有告知提前製作，結果用完餐結帳還沒做，還要等,1
639,麵條不錯吃，湯頭應該算是清燉，也好喝   但牛肉咬不太動...口感也沒很好   沒分大小碗，一碗180元   個人不太推薦,2
640,裝潢漂亮店員也漂亮態度也很親切,5
641,出餐速度極慢 一直出內用的我還要再那邊等20分鐘？ 別人一個義大利麵進來3分鐘就好了 我外帶要等20分鐘 這麼爛？ 再來我的飲料明明寫熱的還給我做成冰的 菜單畫爽的？   一星都不想給 等久就算了還給我做錯 爾後絕對不會光顧 爛透了,1
642,肉類及各式菜類都非常好！   唯一缺點就是可能抽風設計不太好，吃火鍋吃完身上火鍋味最重的一次。,4
643,肉圓軟嫩皮薄好吃，但醬太鹹、辣醬也普通   紅豆黑米湯不甜，好吃。   內有販賣生紅豆和生黑米（不是黑糯米）,4
644,"我是4/5 18：00用餐的客人，櫃檯帶位的游x翔也太誇張了吧，現場排位登記連姓名都沒問我，還是我覺得不對，反問才寫上去，萬一我沒反問，你真的知道誰排位嗎？？？？   反問之後臉超級臭....我發誓我非常客氣問   這間怎麼跟我去的其他分店不太一樣,   或許你太忙了，臉臭可以理解，但沒登記名字我還是覺得太扯了  ",1
645,跟閨蜜下班探險找到的店 結果兩人喝得超級開心 值得推薦的地方喔,5
646,鍋物還可以，飯很油，但老闆不知道嗑了什麼藥，很hyper，還一直碎碎唸有時餐一些粗俗的用語，大手大腳大嗓門,2
647,我在11月21日中午用餐。第一線的年輕女生（沒有名牌）服務態度很好，都會把餐點放在用餐的客人面前。反而是經理服務態度隨便，沒有得到顧客的注意力，把餐點放在桌子的邊邊上就離開，嚴重缺乏自信。,3
648,服務態度不是很好   蛋餅不是很好吃   價格:   饅頭夾蛋27   蛋餅22   鹹豆漿28   飯糰夾蛋47,2
649,水餃味道不錯，老板客氣          水餃味道不錯，老闆客氣,4
650,若內用可以續飯、續醬，能理解它為何評價如此高。但我沒有以上需求，整體體驗覺得不優，歐姆蛋口感太扎實了，這不是歐姆蛋啊！然後在咖哩上放一堆甜甜的玉米粒和一塊蘋果也讓我看不懂，它們和咖哩的味道都不搭啊！,2
651,清涼小點，也有熱呼呼小點唷~,4
652,下午臨時肚子餓找不到吃的，看很多人買就去吃吃看，提醒自己不要再來吃,1
653,價格偏高，上菜速度很慢，烤肉串烤得很老很乾很不好吃，桌子很小，但服務態度不錯！,2
654,廣州炒麵   好吃 麵脆脆的 料很多 但份量有點少   乾炒牛河   很香好吃   蘿蔔糕   真的如大家所說第一名好吃 外酥內軟   蝦仁燒賣   料蠻實在吃起來還行   很多想嘗試的菜色 下次想點菜配飯,4
655,口味尚可，但防疫期間老闆娘會在店內把口罩摘下來講電話...這一點讓我不太能接受。,2
656,網路推薦，所以跟女朋友一起去吃，第二天兩個都肚子不舒服。大碗真的蠻大一碗，可是湯有化學味，泡麵的湯我還比較敢喝。以這個品質太貴。      看了其它評價，突然覺得很多人沒吃過好的牛肉麵。,1
657,飲料很不錯，但尖峰時段是否要把外送單跟現場單分流 ? 全都在做外送單，一次都7-8杯以上，現場客買一杯的等到天荒地老,3
658,偶爾會來這邊吃早餐，特別喜歡蛋餅跟鐵板麵，蛋餅，麵上的荷包蛋還可以選擇半熟或全熟，CP值高，老闆娘總是很親切，雖然店內不是很華麗有點老舊，但東西是好吃的，價格也比較便宜。其他堡類三明治也就跟其他店家吃起來差不了多少，飲料選擇也頗多，但我個人就只喜歡紅茶。後來也吃了高麗菜水餃，真的好吃，不油！,5
659,咖哩不錯吃   但CP值真的不高   吃完後還是不知道為何要花兩百多塊   如果打個75折或許比較願意再來      從配湯是「加了奶油與菇的清湯」來看   老闆手藝或許不錯，但似乎不太懂得經營   要怎麼在低價競爭激烈的政大商圈存活   真為老闆擔心,3
660,超難吃。。。我吃过最不好的一家。煎鍋贴设油。。。酸辣湯葱很少→又设豬血，也没肉絲。。。吃滿肚気。。。。出門。。、。我吃超过25家→八方雲集→煎鍋貼竟然没放油煎，也不香，差太多了，湯料也少。。。怎這样加盟店。爛。,1
661,第一次點，波蘿漢堡，   用料紮實，味道鹹甜，   口感多層，還不錯吃，   一星兩分，貓給八分。,4
662,好吃份量足，但是動作有夠慢，11:56外帶點餐3碗炒麵加清湯，20分鐘出不來，比我晚到內用的客人都要吃完,2
663,服務讚 會陪聊天哦   老闆人很好又年輕,5
664,菜色重口味，好下飯，上菜速度快。,4
665,每一道餐點每一杯飲料每一個親切笑容及用心仔細的介紹集合成完美用餐時光絕對值得一訪再訪,5
666,鱔魚還算新鮮，但骨頭沒處理乾淨，120元，當作夜市炒麵填飽肚子，還可以啦。乾炒的吃起來頗具披薩風味，跟台南市的酸甜鍋氣差異滿大的。,3
667,裝潢典雅簡約 餐點還行   但室內收訊非常差   感謝老闆幫我把東西放信箱,3
668,環境舒適 平民價格 美味餐點 吃火鍋還能邊點日本料理 美麥！！,4
669,100% 韓國人證明的正宗韓國口味（我和我的朋友）,4
670,謝謝店主，撲空真的很可惜（而且實在好熱），有空再去一次      11:15走到店前卻發現鎖著，還沒開店……   查過開店時間，沒說今天會休息……所以就先離開了，撲空。,2
671,飲料，找不到比她好喝，有的早餐店飲料會苦苦，奶茶也不甜純粹奶油味,5
672,男店員態度也太差，雖然離家近但是我絕不會再去,1
673,東西普普，價格偏高，服務人員態度頗差,2
674,不建議使用這家店的服務，有點色盲。蛋糕有些許奇怪，比起顧客的要求顯然店家審美更為重要,2
675,"Outside it says ""Hookah 600"" and then when you go in they tell you they only have hookah for 900.   外面招牌有寫水煙600塊，進去他們說只剩下900快以上得水煙。令人不爽。  ",1
676,採光良好，能放鬆一下，當天波士頓派很明顯冰太久，已經乾乾的有點略硬。,3
677,清燉牛肉麵竟然是用肥肉片   吃到後面整碗都是油，有點噁心   花椰菜也是失敗,1
678,我純喝調酒   價格比台灣酒吧略高   味道不是很喜歡，但這很主觀   講些客觀的部分   我在吧台上看到bar tender調好倒進A杯後   可能是吧備拿錯杯子還怎樣   Bar tender直接從A杯倒進B杯   整個味道冰度都會改變吧   以這個價位有這樣的服務我覺得有待改進,2
679,小寶啦，好玩的店，燈光美氣氛佳，還有機台可以玩,4
680,喜歡烤肉系列蛋餅、三明治，很好吃！蛋餅餅皮也不錯 算是附近傳統早餐店便宜好吃又乾淨的～,5
681,鮭魚雙蛋親子丼的鮭魚幾乎沒有肉都是肥油，從來沒吃過日式料理的丼飯裡面加一堆青菜。      不推,1
682,每次必點7號餐，韓式拌飯，可以選4道小菜，酸甜好吃喔。,4
683,簡約風格中帶有懷舊的昏暗，老闆的手藝了得，雖份量不多且簡單，但吃的到老闆的用心！是一家從外面看不出裡面情形，但值得探險的餐廳。,5
684,老闆娘手藝很好   挑的魚很新鮮又大隻   物超所值   滷肉及控肉都不油不鹹香Q彈牙   很適合上班族   因為我八點才進去老闆娘已經收拾得差不多了   還特別幫我們準備了燙青菜   簡餐好選擇,5
685,牛肉麵好吃。辣油也好吃 老闆說是自製的。,4
686,我真的不是個食量大的人，當我花了210還吃不飽，就只能是2星了      回覆：   我老公幫我買的，一份老饕牛+單點鴨血，共200多吧！味道是ok不錯的，麵條幾根，幾片菜葉，看了其他客人評價，份量少是公認的，牛肉貴給少就算了，麵條也少，北投算不上市區，東西賣的跟市區價差不多，嚐鮮一次就改吃周邊美食了,2
687,價錢合理   炎熱天氣，吃完恐就一身汗。,3
688,4/22週二12：00一直等到12：20鐵門都沒打開，不確定是否還有營業。,2
689,第一次來點75分鐘的經典套餐，點餐時間60分鐘，還有15分鐘的用餐時間，這樣的時間剛好，50分鐘的可能會太短，另外75分鐘以上才可以點牛舌。用手機點餐，一次可點四份餐點，一份肉約2-3片，送出訂單後可再加點，單人座位小，頂多4-6份就滿桌了。品項豐富，但肉質很普通，我只點了牛舌、嫩肩牛、五花牛、松阪豬、雞頸肉，牛舌＆嫩肩牛勉強還可以。泡菜拼盤＆甜點（抹茶蕨餅、水信玄餅、抹茶布丁）反而好吃一點，尤其是抹茶布丁。,3
690,遊客太多有點太吵鬧 後方的第一夫人咖啡非常棒,3
691,言過其實的餐廳，不地道菜品不值得再去。還價高量少。,1
692,衝著改裝的古蹟風，專程去一探究竟。座位數多，也分數個區域，有很多靠窗，雙人、四人、多人桌，甚至還有會議室風格的獨立空間。      但衛生是個有待工作人員改進的地方，一早就有地上垃圾，走樓梯時會注意到騰空沙發椅子下有厚厚的灰塵，樓梯旁也是明顯許久沒打掃的髒污。      還有，女廁廁所的掛勾竟然是反的，已經裝在很高的不合理之處，讓包包不會掉下的溝槽在下（外面），所以外套/包包掛上去，會滑下來。      我只能說很可惜，空間很好，但想到服務人員很冷漠，環境不乾淨，可能不會再去了。,1
693,服務態度很好、環境舒適不擁擠   假日早上來杯熱茶最適合了,5
694,貝果跟麵包好吃，德式香腸普通，內用小桌塞兩人用隔板很憋..,3
695,肉類肉質與美味兼顧   胡麻醬微辣提味加分不少   其他方面較少記憶點,4
696,味增湯裡面吃到一根塑膠的洗碗刷子，男店員的反應是問說要不要換一碗，結帳的女店員就只會說抱歉，這樣的危機處理真的蠻糟糕的!,1
697,這雞腿吃起來不像不普的肉雞，應該是更好品種的雞腿，沒有過多的調味醬味，最簡單的塩味肉味，好吃，比炸的還健康,5
698,對於喜歡米漢堡的我來說，可以一早就吃到米漢堡是一個非常加分的選擇,5
699,味道不錯，晚上吃飯的好地方,4
700,非常好吃，非常多汁，但也真的份量偏少,4
701,朋友介紹，第一次吃，人員服務態度還不錯...甘醬全雞味道不錯呢（两到三人份量）,4
702,沙發座很舒服，但來了幾次喝過的飲料都很普通，無論是咖啡還是茶、可可味道都沒有出來，如果只是想找個空間放鬆這邊蠻適合的，如果在意飲料的品質建議找附近別間咖啡店。假日有限時兩小時，無論有沒有客滿都會趕人。,3
703,下午茶吃到飽不用500，還有迷你拉麵，飲料，算是不錯,4
704,千層蛋糕好吃，但價格也不親民,3
705,這家讓人等很久且鍋貼沒有其他家脆，是我吃過的八方中最不愛的,1
706,一間可以滿足各種想吃，卻主打水煎包的店   有賣麵食，乾麵、鍋燒意麵、豬肝麵   也有賣飯，魯肉飯、咖哩飯   還有鮮肉、高麗菜、韭菜等口味的水煎包   要喝飲料也有豆漿可以選擇(無糖也有喔!)      今日餐點：水煎包、乾麵、無糖豆漿   水煎包表現剛好，鮮肉有湯汁，卻不會有豬肉的腥味   乾麵麵條很彈芽，簡單但意外的非常好吃   無糖豆漿偏水，但剛好可以解一點油膩      走過路過可以來這邊吃吃看唷~算是俗又大碗的選項！   #嚮導澎不負責任介紹,5
707,一般的自助餐，似乎沒有少油或比較便宜，買便當有划算一點。,2
708,晚上電話預約隔天中午時段，明明說隔天11點會營業，到現場後發現門根本沒開，打電話過去也沒人接，請問是哪裡出了問題？,2
